"gene","log2FC_LP","padj_LP","padj_manual_LP","log2FC_ML","padj_ML","padj_manual_ML"
"67888",0.867616340048459,0.0792137972619516,0.0792137972619516,-0.314302133334263,0.540719454259728,0.540719454259728
"234378",-0.417443870564687,0.0794035333104105,0.0794035333104105,0.210692002937244,0.400310946789373,0.400310946789373
"68184",0.405988578046462,0.0794122747277395,0.0794122747277395,0.187477162595342,0.441602181967534,0.441602181967534
"20853",-0.269930233789731,0.079432833714907,0.079432833714907,-0.456446613680897,0.0020921998073892,0.0020921998073892
"74490",-1.19470862563909,0.0794398612852219,0.0794398612852219,-1.08291704040478,0.0970487142074638,0.0970487142074638
"19707",0.252329640315843,0.0794700164081042,0.0794700164081042,-0.120002924997631,0.429586776179775,0.429586776179775
"24075",0.400992123402716,0.0797437781094397,0.0797437781094397,0.829002753451126,0.000126169026778097,0.000126169026778097
"23863",-0.833758675959294,0.0799014569537937,0.0799014569537937,-0.649045129525336,0.168550061942669,0.168550061942669
"434693",-0.466655242890446,0.0799235762657992,0.0799235762657992,-0.462008759625101,0.0761669034775845,0.0761669034775845
"67933",0.388218366485193,0.0799235762657992,0.0799235762657992,0.142995067204453,0.573443505066785,0.573443505066785
"100503390",-1.23810406504147,0.0799344680484088,0.0799344680484088,-0.344494046267012,0.571095036895344,0.571095036895344
"50788",0.756566515250964,0.0802415414791152,0.0802415414791152,1.53797220494454,0.000337448410373651,0.000337448410373651
"80748",0.392662219916444,0.0802463429987925,0.0802463429987925,0.560156614401378,0.0101133841464241,0.0101133841464241
"434350",0.568923542564491,0.0803049047964546,0.0803049047964546,0.434610814650194,0.184288972529516,0.184288972529516
"245666",-0.349613494937516,0.0804242436018456,0.0804242436018456,-0.357484666679743,0.0716555010593091,0.0716555010593091
"66449",-0.479722240392601,0.0804423102159203,0.0804423102159203,-0.793135812448543,0.0028296665201929,0.0028296665201929
"213006",0.370919747432717,0.0804861534363036,0.0804861534363036,0.17134424381089,0.454102710045783,0.454102710045783
"327900",0.45361193514585,0.0807157620021471,0.0807157620021471,-0.183758331132856,0.500558121550284,0.500558121550284
"66403",-0.356565185849491,0.0807579317721893,0.0807579317721893,-0.642845758732908,0.000967705381326468,0.000967705381326468
"235323",0.288600313424066,0.0809848238812619,0.0809848238812619,-0.54898435584946,0.000567888986246999,0.000567888986246999
"68152",0.344116011349814,0.0810399140400889,0.0810399140400889,-0.349871383881225,0.0744068486081082,0.0744068486081082
"665055",-1.30742953092123,0.0810501938482789,0.0810501938482789,0.631278569981859,0.304309996796085,0.304309996796085
"14385",0.544282586094145,0.0811691631022081,0.0811691631022081,1.17570393632445,7.61644241178098e-05,7.61644241178098e-05
"20649",-0.460939462197582,0.0814940739315742,0.0814940739315742,-1.06976184954707,2.48560244704127e-05,2.48560244704127e-05
"13024",-0.967135511546006,0.0815131403193019,0.0815131403193019,-0.888895193931794,0.104420375020145,0.104420375020145
"19418",-1.19322439307644,0.0815458741331959,0.0815458741331959,-0.660864300671604,0.29163173822014,0.29163173822014
"21411",-0.260337314261188,0.0815482201414482,0.0815482201414482,-0.353337102745515,0.0151069807473982,0.0151069807473982
"26446",-0.36592110218432,0.0816474816186992,0.0816474816186992,0.365180622813924,0.0794518802109924,0.0794518802109924
"244551",1.10278836205572,0.0817697718657375,0.0817697718657375,0.22510833253424,0.721659370398468,0.721659370398468
"18567",0.376179945040493,0.0818530101145859,0.0818530101145859,0.49069691550469,0.0193654606483069,0.0193654606483069
"11859",-1.21322890767244,0.0819519346546275,0.0819519346546275,-1.71155706060222,0.022242113022825,0.022242113022825
"231600",-0.349060785517682,0.0819686642093004,0.0819686642093004,0.428941793388712,0.0280390055700884,0.0280390055700884
"434232",-0.63820153708236,0.0819686642093004,0.0819686642093004,-0.732593372910098,0.0402077424956276,0.0402077424956276
"73363",0.927322678565046,0.0820962969751654,0.0820962969751654,3.3534446061673,7.07242683963845e-10,7.07242683963845e-10
"103551",-0.569130719217505,0.0821184755840302,0.0821184755840302,-0.494136908179018,0.126494755123947,0.126494755123947
"57810",0.525967541964792,0.0821766826787106,0.0821766826787106,2.25196938611306,8.86157107830764e-15,8.86157107830764e-15
"100503024",0.653442147988817,0.0821766826787106,0.0821766826787106,0.280941069165541,0.478166736957631,0.478166736957631
"16421",-0.805964759205729,0.0822098985723707,0.0822098985723707,-2.24147890315419,6.82344419772653e-06,6.82344419772653e-06
"100504561",1.3287797844647,0.0823917790115073,0.0823917790115073,0.961561586234671,0.161193152821358,0.161193152821358
"21778",-0.52585970848109,0.0826557853985744,0.0826557853985744,-0.463636156252395,0.124849779511363,0.124849779511363
"12696",0.461326226351453,0.0827983571231341,0.0827983571231341,1.19943406743271,2.13172412476928e-06,2.13172412476928e-06
"15490",-0.334622407342311,0.0827983571231341,0.0827983571231341,-0.574077927092833,0.00210401291605878,0.00210401291605878
"74051",-0.48496961620479,0.08280519476887,0.08280519476887,0.797914396560118,0.00316010019550133,0.00316010019550133
"22121",0.246485990071872,0.0828804979920226,0.0828804979920226,0.216877124238757,0.128574892969273,0.128574892969273
"237211",-0.62608714250997,0.0828881785671689,0.0828881785671689,-0.845859699978158,0.01690327254759,0.01690327254759
"13478",0.313842419710479,0.0829220332635652,0.0829220332635652,0.354698532054452,0.0459981541293058,0.0459981541293058
"66260",0.737704991770397,0.0829326185258057,0.0829326185258057,2.98341900661359,3.14646537217073e-12,3.14646537217073e-12
"66075",-0.283641746276027,0.0830224113645135,0.0830224113645135,-0.0701782196924217,0.719764360440767,0.719764360440767
"13807",0.525039017728136,0.0831046228101531,0.0831046228101531,1.08641124207492,0.000173438116061729,0.000173438116061729
"66815",-1.04257859493814,0.0833672351791655,0.0833672351791655,-1.02705306073372,0.0812701804638813,0.0812701804638813
"227624",0.191881114984586,0.0835140616318712,0.0835140616318712,0.173315949885215,0.118205662646866,0.118205662646866
"19042",0.241592123331339,0.0835394296735675,0.0835394296735675,0.00451901193422696,0.981620914225525,0.981620914225525
"226499",0.307751656387483,0.083628876250234,0.083628876250234,0.243316850287008,0.176485714461259,0.176485714461259
"98711",-0.475321917852672,0.0836394382705611,0.0836394382705611,-0.781961533318331,0.00330625006518292,0.00330625006518292
"231999",0.287480906066079,0.0836691392590325,0.0836691392590325,0.200127542939174,0.236960923727228,0.236960923727228
"237940",-0.60367832799355,0.0837519349206195,0.0837519349206195,-0.595522712846515,0.0862432140001114,0.0862432140001114
"74352",0.458545341619664,0.0837922003464078,0.0837922003464078,0.392776686763664,0.130657835796914,0.130657835796914
"70675",0.326786805594244,0.0838029072300144,0.0838029072300144,0.0016410379151721,0.989010694745522,0.989010694745522
"14430",0.352469653435128,0.0840078812985802,0.0840078812985802,0.19710511387325,0.354131845897048,0.354131845897048
"56516",-0.248259486018354,0.0841204049707871,0.0841204049707871,0.500260769646137,0.000240082337747354,0.000240082337747354
"67039",0.482043885724552,0.0841601697473669,0.0841601697473669,0.0754849303078431,0.815920725798634,0.815920725798634
"21821",0.347865497534618,0.0842130688606764,0.0842130688606764,0.391806765179726,0.0479917964949312,0.0479917964949312
"11848",0.20038707419357,0.0842471983989054,0.0842471983989054,0.317268501900632,0.00533392771775236,0.00533392771775236
"27395",-0.395824052838805,0.0843198013131122,0.0843198013131122,-0.0117369545544214,0.960631830294085,0.960631830294085
"244421",0.612692579902124,0.0843650745643303,0.0843650745643303,-0.125742568665556,0.741695986210501,0.741695986210501
"100502779",1.0046957129574,0.0843839546746192,0.0843839546746192,0.591950419373275,0.296633161512841,0.296633161512841
"27224",0.283771603436601,0.0844073466493424,0.0844073466493424,-0.237253971022991,0.152758354158746,0.152758354158746
"12684",-1.20132191158146,0.0844993826046004,0.0844993826046004,-1.05549194940919,0.113073088971171,0.113073088971171
"12819",-0.893839283026365,0.0845052992172508,0.0845052992172508,-1.92865675400231,0.000363165307419153,0.000363165307419153
"105651",0.827594793418157,0.0845052992172508,0.0845052992172508,0.531057636608464,0.269065091810202,0.269065091810202
"66155",0.358070372418298,0.0845116606093136,0.0845116606093136,0.703348647266422,0.000359480831258148,0.000359480831258148
"100041106",-0.393118992608691,0.0847148862178612,0.0847148862178612,-1.22045283655248,2.79388716206153e-08,2.79388716206153e-08
"26407",-0.356225546678642,0.0848177586235471,0.0848177586235471,-0.0867346189350752,0.706288174848929,0.706288174848929
"208228",0.377222095692376,0.0848515192981668,0.0848515192981668,0.140622848541433,0.552440206553657,0.552440206553657
"68222",-1.0665242103646,0.0848659923904271,0.0848659923904271,-1.51709134943027,0.0184865122482172,0.0184865122482172
"319166",-1.22149806250375,0.0849129815797427,0.0849129815797427,0.180600946307059,0.782464481208265,0.782464481208265
"19933",0.410317502811486,0.0850260766967553,0.0850260766967553,0.171689920212805,0.501171564953547,0.501171564953547
"60534",0.454846850084756,0.0850573403854825,0.0850573403854825,1.05742680562486,2.19880377497769e-05,2.19880377497769e-05
"13593",-0.894228785290343,0.0850918533444013,0.0850918533444013,-1.33537467727308,0.0116900862865558,0.0116900862865558
"19826",-0.243067910946513,0.0851594288065735,0.0851594288065735,-0.476722298400582,0.000373190850420262,0.000373190850420262
"109331",0.206637664744755,0.0851798396673938,0.0851798396673938,0.0137360874721031,0.924423370524656,0.924423370524656
"93694",0.387786058744129,0.0852619190682438,0.0852619190682438,-0.208049323774745,0.375488643507838,0.375488643507838
"20091",0.220466488073296,0.0853276128198206,0.0853276128198206,-0.039491218288594,0.784866284186214,0.784866284186214
"100503974",0.939965611217293,0.0854421902590994,0.0854421902590994,0.405041205425671,0.45998387423603,0.45998387423603
"56353",-0.262654224109962,0.0855224521343396,0.0855224521343396,-0.718539863670474,1.81498937348684e-06,1.81498937348684e-06
"64453",-0.396878115405071,0.0855224521343396,0.0855224521343396,-0.675337103371544,0.00234563134710334,0.00234563134710334
"71146",1.08373963420291,0.0856486023032495,0.0856486023032495,4.13813567965902,1.93641223007479e-09,1.93641223007479e-09
"210503",0.537927870396622,0.0856669752562367,0.0856669752562367,1.05559110173588,0.000372539304061473,0.000372539304061473
"217119",-0.474655107906035,0.0856669752562367,0.0856669752562367,0.224092100397594,0.44048221524727,0.44048221524727
"224481",-0.539934548757066,0.0857083758621694,0.0857083758621694,-0.387781203701027,0.220061295104347,0.220061295104347
"69256",0.470167473197923,0.0857640295599238,0.0857640295599238,0.0270515749220653,0.936836615687462,0.936836615687462
"11842",0.261734729386461,0.0859605272899448,0.0859605272899448,0.59011827987869,7.77545689923831e-05,7.77545689923831e-05
"64602",0.424945453436944,0.08596350563185,0.08596350563185,0.305511022130515,0.212241864699869,0.212241864699869
"71782",0.230893890983159,0.0859751549342805,0.0859751549342805,0.128449166131294,0.362866093708282,0.362866093708282
"66645",-0.374476431071355,0.0860070231880508,0.0860070231880508,-0.614025906238791,0.00350671623331925,0.00350671623331925
"106740",-0.503757267925252,0.0860117703353048,0.0860117703353048,-1.21860698824459,1.78617574209481e-05,1.78617574209481e-05
"21922",0.863840699316183,0.0860853758424544,0.0860853758424544,-0.324014988004016,0.529005507592129,0.529005507592129
"69641",0.371522626457329,0.0862437272301392,0.0862437272301392,0.163463505424667,0.478348718999913,0.478348718999913
"67800",-0.397272309004793,0.0862994053369153,0.0862994053369153,1.57306464075873,3.2214351242967e-13,3.2214351242967e-13
"80987",-0.303477278850156,0.0865778338128418,0.0865778338128418,-0.0626841089831789,0.745212036970141,0.745212036970141
"231803",-0.711874870895145,0.0865895194257115,0.0865895194257115,-1.04564306688453,0.0109510958924868,0.0109510958924868
"100861697",-0.868110329930229,0.0866076914660695,0.0866076914660695,-0.427478294414266,0.387876171998597,0.387876171998597
"15331",-0.608712618620678,0.0866107588341263,0.0866107588341263,-0.14288458039278,0.71076051432387,0.71076051432387
"214230",0.611662417562108,0.0866714259854332,0.0866714259854332,0.873277623137842,0.0125121983245606,0.0125121983245606
"327987",0.438086503426466,0.0866720713064579,0.0866720713064579,-0.310846450582754,0.231311106359064,0.231311106359064
"71997",0.394959265021484,0.0866814283360726,0.0866814283360726,-0.153362994395313,0.532721979478862,0.532721979478862
"328734",0.559260226121037,0.0866901267477261,0.0866901267477261,0.706259157472863,0.0252579726401663,0.0252579726401663
"14171",-0.977879092367835,0.0866918882944231,0.0866918882944231,-1.33913357899949,0.0222093007277734,0.0222093007277734
"212706",-0.42766607722048,0.0867025114094137,0.0867025114094137,-0.902049242901391,0.000168678233497525,0.000168678233497525
"68833",-0.317852781360603,0.0867465863636938,0.0867465863636938,-0.0990498403855024,0.637698558757733,0.637698558757733
"13047",-0.240990117783035,0.0868024453761137,0.0868024453761137,0.149070625798501,0.305609205180346,0.305609205180346
"72309",-0.601292248099624,0.0868637519116037,0.0868637519116037,1.77625494080025,2.41970449855181e-07,2.41970449855181e-07
"68533",-0.354182790354015,0.0869721800568405,0.0869721800568405,0.0600626842037342,0.79677089289357,0.79677089289357
"68260",0.493321819914501,0.0869761582081455,0.0869761582081455,0.719910630284442,0.00937600725929892,0.00937600725929892
"67222",-0.413139283237877,0.0870463079520997,0.0870463079520997,-0.713339848500601,0.00209749694511622,0.00209749694511622
"228361",0.354292333158289,0.0870463079520997,0.0870463079520997,0.540288494178496,0.00687935529971746,0.00687935529971746
"100861712",0.606127020901628,0.0870463079520997,0.0870463079520997,0.682102654061761,0.0475379397155147,0.0475379397155147
"214547",-0.919778935498734,0.0870463079520997,0.0870463079520997,-0.744963611059874,0.159024925831979,0.159024925831979
"67028",0.244573327754307,0.0872508797850792,0.0872508797850792,0.152778367406821,0.30014873712866,0.30014873712866
"93841",-0.467312582037711,0.0874048207751793,0.0874048207751793,-0.66213121887276,0.0130047605603665,0.0130047605603665
"19206",0.621769400788935,0.0874403059054875,0.0874403059054875,0.556804070738106,0.125631059020808,0.125631059020808
"51793",0.375182711822643,0.0875853359659042,0.0875853359659042,0.502035150836272,0.0189032262294613,0.0189032262294613
"68187",-0.406135431652197,0.0876378037076532,0.0876378037076532,-0.482005556936827,0.0384344953907498,0.0384344953907498
"240261",-0.36636617750205,0.0876378037076532,0.0876378037076532,-0.404336481210269,0.0544516727554643,0.0544516727554643
"57869",0.513148797666087,0.0876378037076532,0.0876378037076532,0.559166904087253,0.0628063052766142,0.0628063052766142
"100043670",-0.845103911987244,0.0876378037076532,0.0876378037076532,-0.421420324547933,0.387832900162594,0.387832900162594
"68251",-0.282413906142059,0.0878817458183209,0.0878817458183209,0.133177825725775,0.448032651803818,0.448032651803818
"619310",1.32215216365136,0.0880056815358033,0.0880056815358033,5.10103157622201,0.000229400766271364,0.000229400766271364
"21953",-1.02914109322823,0.0880262527060923,0.0880262527060923,0.540837805485263,0.328101084308719,0.328101084308719
"100503915",-0.956888757543771,0.0880415763511131,0.0880415763511131,0.822623621798391,0.0927972650420494,0.0927972650420494
"625349",-0.888538151745672,0.0880908307995096,0.0880908307995096,-0.906172074067385,0.0762553587846225,0.0762553587846225
"243547",-1.19449514467956,0.0881050731399806,0.0881050731399806,-0.628732242250381,0.29913262117552,0.29913262117552
"319601",0.403312025234186,0.0881718298633855,0.0881718298633855,-0.140889791227482,0.569057208520056,0.569057208520056
"327743",-1.07585470718167,0.0881812531854362,0.0881812531854362,-1.41447144093043,0.0306471619580602,0.0306471619580602
"70359",0.55886770978276,0.0883611774858741,0.0883611774858741,0.702597664688856,0.0292435530374222,0.0292435530374222
"100043147",0.795438758985088,0.0884550706544209,0.0884550706544209,1.18204941609756,0.0090514869712779,0.0090514869712779
"67956",0.270216922282051,0.0885733901291267,0.0885733901291267,0.214374873511478,0.183502356173995,0.183502356173995
"21761",-0.351319134757468,0.0885733901291267,0.0885733901291267,-0.247167392197252,0.230897047358926,0.230897047358926
"23805",-0.703520039332203,0.0887129198464477,0.0887129198464477,-1.32177930307328,0.00140495789222156,0.00140495789222156
"71166",-1.12873318576918,0.0887661633822703,0.0887661633822703,-1.27962679882166,0.0538724599353068,0.0538724599353068
"69976",0.262432645988187,0.0888140523310262,0.0888140523310262,0.708317755778361,6.6547645967251e-07,6.6547645967251e-07
"16490",-1.25347715384568,0.0888188508588794,0.0888188508588794,-1.94892131807321,0.0206003284373092,0.0206003284373092
"54139",0.297335683634627,0.0888254049634248,0.0888254049634248,0.615612510201222,0.000199876870047342,0.000199876870047342
"442802",0.714222459347542,0.088934424095824,0.088934424095824,1.97353214900556,1.09746598103935e-06,1.09746598103935e-06
"14635",-0.470943048048812,0.0890920274207572,0.0890920274207572,0.0891324301579692,0.774391241975132,0.774391241975132
"68015",-0.23202539139892,0.0892576751891372,0.0892576751891372,-0.184920016048745,0.181660879377879,0.181660879377879
"76773",-0.456443577116448,0.089346468768278,0.089346468768278,-0.196466238765698,0.485634420432055,0.485634420432055
"14797",0.232122864696529,0.0894057557872277,0.0894057557872277,0.689165948735509,5.64880472877357e-08,5.64880472877357e-08
"101187",-0.312437469987455,0.0895059631609837,0.0895059631609837,0.340884151242783,0.0497279241027708,0.0497279241027708
"56309",0.381299663028935,0.0895454131937392,0.0895454131937392,1.15917111803111,3.03345730061998e-08,3.03345730061998e-08
"110460",-0.276488142905229,0.089617239765524,0.089617239765524,-0.707146393599242,3.99868678511699e-06,3.99868678511699e-06
"52024",0.754057098928177,0.0897670659090564,0.0897670659090564,0.791805317478087,0.0706797968191816,0.0706797968191816
"68644",0.262767726652181,0.0897683757142137,0.0897683757142137,0.487709245564123,0.000929231183855137,0.000929231183855137
"21945",-0.241751430154745,0.089839055490496,0.089839055490496,0.0103801463480605,0.950290095305777,0.950290095305777
"100526467",0.869221615120774,0.0900048627954084,0.0900048627954084,0.163878187758365,0.766606228355615,0.766606228355615
"76747",-1.34712089765293,0.0900255566179208,0.0900255566179208,0.883251366743825,0.192553694227451,0.192553694227451
"233649",0.849953081057435,0.0900255566179208,0.0900255566179208,0.63350167019515,0.203305263715266,0.203305263715266
"330890",-0.888826472223556,0.0900410310217841,0.0900410310217841,-2.25996058489009,0.000169455439872446,0.000169455439872446
"16865",-0.241146978000498,0.0900912932807885,0.0900912932807885,0.0535554188396503,0.724637912833097,0.724637912833097
"100040260",-0.370935590037267,0.0900986858167312,0.0900986858167312,-0.581814951091421,0.00589395677474297,0.00589395677474297
"66293",-0.352782369324686,0.0901031623492675,0.0901031623492675,-0.819394227605151,3.3676918836925e-05,3.3676918836925e-05
"52318",0.325364939769535,0.090288098875228,0.090288098875228,0.188316788665521,0.344275166619196,0.344275166619196
"75627",-0.55828045481567,0.0903173561246505,0.0903173561246505,-0.086935170133461,0.812181534422367,0.812181534422367
"242653",-1.20431235678502,0.0903478184205844,0.0903478184205844,0.219840165151059,0.722630899944598,0.722630899944598
"232441",0.62752153289122,0.0904316412981451,0.0904316412981451,0.228459190371372,0.568083076766016,0.568083076766016
"69556",0.354478021192183,0.0905135098825917,0.0905135098825917,0.00532881570967133,0.972621581486267,0.972621581486267
"74392",0.283724529363185,0.0905756203675285,0.0905756203675285,0.186851660485456,0.279948538751319,0.279948538751319
"14696",-0.605587798320501,0.09062988451529,0.09062988451529,-1.24267173909536,0.000456458487942439,0.000456458487942439
"105428",-0.256677970434013,0.09062988451529,0.09062988451529,-0.0513728018789393,0.759939719798441,0.759939719798441
"12654",0.837080990748798,0.090720532121874,0.090720532121874,-2.31365105899033,1.12870720203141e-05,1.12870720203141e-05
"12010",0.396057898016731,0.0907829064869231,0.0907829064869231,0.784565841738076,0.000396701642133762,0.000396701642133762
"29858",0.48801322389861,0.0908231756264549,0.0908231756264549,0.115901392602993,0.7190509850436,0.7190509850436
"108099",0.331396726546094,0.091099768600515,0.091099768600515,-0.309210870851102,0.114682625788384,0.114682625788384
"77300",0.514035316982936,0.0911459038574983,0.0911459038574983,-0.667524268814226,0.0234182383504075,0.0234182383504075
"244650",0.426663750584937,0.0911585287245063,0.0911585287245063,-0.403075492755619,0.112773077314978,0.112773077314978
"71609",0.481849472610022,0.0912009191575575,0.0912009191575575,0.882634003404008,0.00123069425319477,0.00123069425319477
"11423",0.876402731423218,0.091209802500791,0.091209802500791,3.58362179344531,3.18752105775225e-11,3.18752105775225e-11
"73162",0.345658861455991,0.091302585197678,0.091302585197678,0.826335962152777,1.45463335636137e-05,1.45463335636137e-05
"214669",-0.441404327980351,0.0913141648116909,0.0913141648116909,0.104559284408297,0.718655747848448,0.718655747848448
"76927",0.54575930992034,0.0913466426771779,0.0913466426771779,0.293929945688621,0.380653678847246,0.380653678847246
"100503893",-1.01708894350233,0.091355993583311,0.091355993583311,-1.15369166619838,0.0577926688847209,0.0577926688847209
"59015",-0.249551167051743,0.0914846905479039,0.0914846905479039,-0.393122598239901,0.0057155911842818,0.0057155911842818
"100038496",-1.11820858576278,0.0915315015087039,0.0915315015087039,-1.47351066939218,0.0337391621691206,0.0337391621691206
"66441",-0.467847822367698,0.0917178344265218,0.0917178344265218,-0.321211257795258,0.250749318760473,0.250749318760473
"109113",-0.242448933803834,0.0917470780033703,0.0917470780033703,-0.389483422380753,0.00483982500293561,0.00483982500293561
"76886",-1.14643777589768,0.0917784710272836,0.0917784710272836,-0.707426513064718,0.254558779788884,0.254558779788884
"58244",-0.341724302432405,0.091791976789857,0.091791976789857,-0.699623787612668,0.000314934358994277,0.000314934358994277
"50783",-0.524472183740059,0.0918432777881517,0.0918432777881517,-0.0926640944469431,0.786355394736382,0.786355394736382
"329954",0.631190398094242,0.091852577713456,0.091852577713456,0.621563528738895,0.0900695591956128,0.0900695591956128
"320808",0.377991826569877,0.0918860402946127,0.0918860402946127,0.373402736824078,0.0942306249061697,0.0942306249061697
"56399",0.312755688892625,0.0918860402946127,0.0918860402946127,0.238179324188056,0.209018311388244,0.209018311388244
"81913",-0.992709986505271,0.0920402748824218,0.0920402748824218,-1.69334477499146,0.00771850580468634,0.00771850580468634
"100861883",-0.560223262529074,0.0920837723061653,0.0920837723061653,-0.0897709662256795,0.802976039391295,0.802976039391295
"24067",0.563321503619475,0.092084803614576,0.092084803614576,0.526762952591175,0.114656501976283,0.114656501976283
"66724",0.306683774210413,0.0922985781043673,0.0922985781043673,0.0941396773156079,0.637982547067323,0.637982547067323
"27219",1.20046363417841,0.0923579639082772,0.0923579639082772,0.422231125750702,0.512952853784949,0.512952853784949
"333654",0.335007643475834,0.0924441933720112,0.0924441933720112,0.380027919878866,0.0527177473542532,0.0527177473542532
"30877",-0.471009489884983,0.0924675597057246,0.0924675597057246,-1.11206103857456,3.42587406682047e-05,3.42587406682047e-05
"432479",0.629323431957461,0.0927319312141837,0.0927319312141837,1.46098623213504,6.53698368451116e-05,6.53698368451116e-05
"11845",0.302307210688707,0.0929717803218649,0.0929717803218649,-0.355038544219247,0.0420667230408828,0.0420667230408828
"217366",0.335637092669873,0.0930088727253286,0.0930088727253286,0.233775508500848,0.241160846456136,0.241160846456136
"66989",0.243207018880323,0.093034352496361,0.093034352496361,0.301117558904708,0.0332172682509787,0.0332172682509787
"100502697",0.936521066490695,0.093034352496361,0.093034352496361,-0.572888411109964,0.316606249106107,0.316606249106107
"54194",0.363583054937734,0.0931229771062561,0.0931229771062561,0.304230516344852,0.163912995720967,0.163912995720967
"52864",-0.410517474088082,0.0932449625214966,0.0932449625214966,-0.474069906624994,0.0484869140130364,0.0484869140130364
"100628602",-0.827275905915104,0.0933004433237764,0.0933004433237764,-0.906279119978225,0.0606388963681628,0.0606388963681628
"75746",-0.451155213474075,0.0934166070340142,0.0934166070340142,-1.79805456194906,8.32756626718059e-12,8.32756626718059e-12
"66432",-0.229373843254686,0.0934894676911669,0.0934894676911669,-0.544276758221874,2.32898371899887e-05,2.32898371899887e-05
"104570",0.395046718634979,0.0934992416614146,0.0934992416614146,0.161947722959301,0.496300016873361,0.496300016873361
"110446",-0.272168724350464,0.0935133857714917,0.0935133857714917,-0.38216701788128,0.0177279269941922,0.0177279269941922
"667035",0.349998280212815,0.0935969810148745,0.0935969810148745,0.0601268950098665,0.802367906207931,0.802367906207931
"407824",0.419660832329054,0.0936821044185578,0.0936821044185578,0.0212411491793985,0.944887856734934,0.944887856734934
"269523",-0.22850495620371,0.0937050117666629,0.0937050117666629,0.0369881742849066,0.830856106268093,0.830856106268093
"268448",-0.311544826263792,0.0937673017179642,0.0937673017179642,-0.0786380116362833,0.689064879017519,0.689064879017519
"100609",-0.37378526985074,0.0937922698324108,0.0937922698324108,-0.600899101168064,0.00516486539514638,0.00516486539514638
"75686",-0.691019169275198,0.0937942412993502,0.0937942412993502,0.955986985893738,0.0157278963408681,0.0157278963408681
"15464",-0.621155045892705,0.0938650671383585,0.0938650671383585,-0.479985265193373,0.188154101221867,0.188154101221867
"26992",-0.210764437754969,0.0939175453665569,0.0939175453665569,-0.309843084847124,0.0103611157435749,0.0103611157435749
"676676",0.73273196016276,0.0939201870950189,0.0939201870950189,0.148181708948836,0.759548170792678,0.759548170792678
"11593",-0.282757265445542,0.0939392266161228,0.0939392266161228,0.293282619051005,0.0746029978559328,0.0746029978559328
"22110",0.3643673134326,0.0939427864600034,0.0939427864600034,0.0602236793699261,0.812463013506303,0.812463013506303
"72033",-0.474152647220502,0.0941481933243957,0.0941481933243957,-1.17081994646326,1.59586313009444e-05,1.59586313009444e-05
"54561",0.552688958230228,0.0941986373047207,0.0941986373047207,-0.0482133779155293,0.900615486587802,0.900615486587802
"19184",-0.283693650334153,0.0942571466789399,0.0942571466789399,0.0729495402176159,0.703689291278527,0.703689291278527
"240334",-0.410951044869286,0.0942644067062404,0.0942644067062404,-0.151818677643735,0.565435567056872,0.565435567056872
"22764",0.357659354805195,0.094386093506122,0.094386093506122,-0.258815803946308,0.229475420620456,0.229475420620456
"665402",-0.404707726236954,0.0944334352474645,0.0944334352474645,0.912059356792217,3.79935098339911e-05,3.79935098339911e-05
"66118",-0.41329803186161,0.094451980335863,0.094451980335863,-0.219363713275772,0.387241742941744,0.387241742941744
"225898",0.314561713422819,0.0945919368094881,0.0945919368094881,0.150592118152944,0.449213459633208,0.449213459633208
"207932",-0.33624417680351,0.0946614804453062,0.0946614804453062,-0.388468179252978,0.0497083202458512,0.0497083202458512
"71086",-0.572303830891945,0.094671428510231,0.094671428510231,0.802796826406134,0.0141784960001414,0.0141784960001414
"22229",0.829891824061364,0.0949415124584572,0.0949415124584572,-1.57572229850236,0.00320352268264286,0.00320352268264286
"671878",-0.362096659231671,0.0949415124584572,0.0949415124584572,-0.0375753211684877,0.877896089958929,0.877896089958929
"14070",-0.322350219450958,0.095012758854166,0.095012758854166,0.582982869725282,0.00094871229483482,0.00094871229483482
"268903",0.653151997533102,0.0951957557199656,0.0951957557199656,0.457176949327921,0.255917723553734,0.255917723553734
"17873",-0.543696222102062,0.0952179868895083,0.0952179868895083,-1.3243291474604,3.148562846627e-05,3.148562846627e-05
"226646",-0.295899691667534,0.0954404040648497,0.0954404040648497,0.130016028375081,0.473442630753855,0.473442630753855
"20292",-0.859687102495299,0.0954493575104625,0.0954493575104625,-2.04587495246181,0.000174639493442144,0.000174639493442144
"226641",0.388038778048797,0.0954533154407434,0.0954533154407434,0.423626949364673,0.0642355843474625,0.0642355843474625
"414077",-0.292309528127206,0.0954722772036241,0.0954722772036241,-0.215086160569496,0.222492856907554,0.222492856907554
"20639",-0.237439511484808,0.0955011037247005,0.0955011037247005,-0.271353733200175,0.0521836064625013,0.0521836064625013
"378462",0.38701796635487,0.0955784385087166,0.0955784385087166,0.651124046140884,0.00287364151432702,0.00287364151432702
"234135",0.373716435175709,0.0955834624171138,0.0955834624171138,0.279081823222381,0.206806766280231,0.206806766280231
"545527",0.985970418943375,0.0956685519100616,0.0956685519100616,0.0497297257519986,0.939060342875278,0.939060342875278
"380713",0.748473945120675,0.095821308688137,0.095821308688137,-0.338972966888034,0.469834368623495,0.469834368623495
"112418",-0.868954199187933,0.0958532607087933,0.0958532607087933,-1.16296820630116,0.0271849480199466,0.0271849480199466
