"","GSM1545538","GSM1545539","GSM1545542","GSM1545535","GSM1545541","GSM1545545","GSM1545536","GSM1545540","GSM1545544"
"68626",11.0323281899425,10.9780325499866,11.2671196293606,10.7501530791062,10.6979150685081,10.3058745076553,10.5901654780734,10.7495174745184,10.3113104295739
"216831",10.274759982865,10.5383149482315,10.3940091615908,9.92627498166606,9.44303634819149,9.40383803640424,8.30783391618771,8.92145006691928,8.25748766546859
"214384",6.74740459914181,7.28639982747542,6.87706690059282,5.50619634745793,5.51432244982972,5.71138031963065,5.47572296278929,5.39576163828459,6.3384060399308
"26398",12.1201168631925,11.9418529717877,12.8426960959464,12.2353201834157,13.1126550810534,12.2094001596981,11.8535354256023,12.3816912573847,11.8254114407493
"52712",9.60532537837165,10.0193200023601,10.1282964874012,10.2672007439172,10.2641205029145,10.271219355635,10.0659715676053,10.008682596361,10.1190320713913
"237806",5.89371744667986,5.52151983541379,5.92999391858105,5.62196151104058,6.05791390871807,5.71138031963065,5.57904643805245,5.70565999193835,5.77009311209591
"338369",6.87534099563872,6.7515093498317,6.62288822206584,7.28068021722189,6.97103992692011,7.17451540795434,7.45435122703244,7.31454301685681,7.58273385831798
"66358",8.38209621595624,8.21985067270048,8.30140690309843,8.72971826232443,8.57317789783097,9.0642790758124,8.95750866422316,8.84254230121189,9.33314826977242
"52892",9.1714285401393,9.18953071389644,9.36138587984862,9.11962937199392,9.58179495332807,9.23382413138528,9.18856308495327,9.50184949623874,9.19323142807399
"17883",5.92050773998865,6.4314944774173,5.92999391858105,5.7103726180158,5.51432244982972,5.22521032850415,5.57904643805245,5.56572068725179,5.22521032850415
"17882",6.52935864484977,6.91946753877057,6.79107178588057,5.22521032850415,5.22521032850415,5.22521032850415,5.22521032850415,5.67488698029971,5.99134498890375
"17879",5.86572523287765,5.84998939586031,6.17193110014289,5.50619634745793,5.42981420814649,5.22521032850415,5.57904643805245,5.76175751347259,5.77009311209591
"17884",6.01801724161373,6.17007381130107,6.3239390588626,5.50619634745793,5.6812015921747,5.56979371053756,6.20932879473771,6.90257786646718,6.5235800796252
"14457",10.767098314858,11.1563144088944,11.3156127499173,9.49006182134057,9.58321642884019,8.94945667138392,8.80069143304173,7.6991942095135,7.69090388374676
"93896",6.10385284467196,6.02772755768979,6.12929067767358,5.62196151104058,5.83498742706712,5.71138031963065,5.22521032850415,5.39576163828459,5.22521032850415
"216835",7.7562106758007,7.75757254314053,8.44514266740775,12.1122317811405,12.0133982159211,11.3934516024154,10.5547940670408,11.312324632845,9.93473689878851
"55943",9.3634065501654,9.57174717421097,9.2394545566972,9.81650428941103,9.58605516509505,9.79441751146698,10.0132113984318,9.88937917897314,9.90249412093938
"100504352",5.50015913472221,5.43491658356887,5.72601962009028,6.74584605416463,6.76367445352564,6.6696909166756,5.96941410293307,6.20152899107264,6.20689978316985
"18208",9.52734942930134,9.65646592838311,9.60638881546315,14.2491058114334,13.7352203369441,13.6855432762694,12.8841401154605,13.3856340762798,12.1346645837138
"320207",6.4220628565612,6.02772755768979,6.72206996176916,6.25615067665804,6.10414933627391,6.34264047851088,5.883121733628,6.22875870359552,6.15824844095953
"215723",6.1811870367749,6.65066827139493,6.2124879731353,8.70513077286211,9.26122614898327,9.12119725111753,9.83150247651846,10.0669345737143,9.9294130430265
"77579",13.5269658430897,13.5592767248953,13.5883577011357,10.6565169481555,10.5137479947389,10.7790194928964,10.0336134591768,10.2481489970202,10.1830406351943
"83431",12.8582250787241,12.7988492118688,13.1048576585803,14.2629603674841,13.9630125974892,14.3026383881005,14.0220248929216,13.9645983061264,14.2042664226919
"19941",12.3364729899201,12.4217757889621,12.4026023454754,13.097259109994,12.916653566367,13.0420962360422,12.877652035412,13.0092171131794,12.8242501784257
"442801",7.82476210190561,7.56492062984189,7.95571447015292,6.0114495602967,6.45038182992623,6.63398877529993,6.57228779254938,6.70481467473818,6.79152376538476
"71998",7.88151152663596,7.95009689111057,7.82814634707661,7.98244119961345,8.51432250250097,8.71018147648185,10.2924878316649,10.026189616508,10.0715038223231
"57785",7.5866477029205,7.39789393393164,7.24908012339183,6.8297992204293,6.87192827824159,7.17451540795434,7.39454363296356,7.30951259501909,7.5251854865975
"237823",10.3987269430746,10.2695612555506,10.1458156028638,10.1848284205569,9.87185282545057,10.201933273477,10.4135346942953,10.2611403945965,10.5518665705948
"68964",10.9195776858044,10.8239280768823,10.7230629255703,10.7513454711044,10.250784656034,10.7178588561881,10.6893755139906,10.6148496693715,10.6793325574244
"20877",10.2401968246271,9.75114776870246,9.22483480786758,7.47556180761561,7.29547935362855,7.40491914457968,7.67803382848478,7.72522665356457,7.26598549671909
"71923",9.41631906815687,9.39589229496274,9.04708301805163,9.67517719799395,9.2324847826915,9.15429121784558,9.44959760895496,9.36843579214444,9.43450357711675
"66910",8.80229833317657,8.69160629934126,8.48276853409348,7.85192229360167,8.03566047023498,8.19488284864414,8.73664300334833,8.49115657836658,8.75940369936421
"22318",10.6629740738635,11.1151849022979,10.9778032295832,11.6343052894176,11.3828963560353,11.7813636184786,11.7369728523065,11.497415447308,11.9703016149654
"18626",13.791200665969,13.6059223354991,13.5817652771697,15.5255994503058,14.7144187393362,15.4111289960214,13.7685096866567,13.7624867447191,13.6126485769853
"23801",7.82921198797519,7.80568005670085,8.50121183986752,10.2058674866341,10.4381274654337,10.1673454924869,8.72891455343554,8.8961616595,8.79517157957601
"11688",7.91946753742117,7.77379800626972,7.87678713338261,6.58182517782018,6.45038182992623,6.34264047851088,6.14791390982132,6.26806971334967,6.68042529498206
"14919",6.61488514368474,6.49463040479143,6.26995143643503,5.22521032850415,5.6812015921747,5.56979371053756,5.57904643805245,5.39576163828459,5.54104061137885
"216846",10.0256656991521,9.94003042395198,9.71871907894635,9.21987121410585,8.98552898944547,9.23382413138528,9.47510575749571,9.38325741144145,9.53969812699873
"245828",9.53799419902157,9.44274105163867,9.31212408870927,8.8056557375661,9.16942314116387,9.24921380141094,9.87042559983363,9.7013880273818,9.80990775449695
"16499",6.34855176227581,6.25280452495927,6.19245305673898,6.70142000050682,6.86154561553347,7.12775274310994,8.15345484813694,7.81432537331697,8.26607514894599
"80515",7.57597492487121,8.44584722678893,6.99534655989635,6.60682467583367,6.74074186728703,6.43483442250675,6.50962391370228,6.45336673913007,6.70924744616947
"216848",12.049284152278,11.999903080515,12.1220250128495,12.9260246848569,12.8402811134514,12.995129538472,13.700905477061,13.4893382767364,13.4467456661951
"327951",7.45254980730614,7.4190910741674,7.40066059810218,7.49948716688497,7.32449838283391,7.26315236453008,7.45435122703244,7.40190582962006,7.61060401640786
"78304",9.72887978813209,9.51653268783198,9.33781565094696,8.81486902101987,9.0384524292556,9.07007399710552,9.61722875335436,9.57215213930872,9.59795961216803
"67020",7.8158186067959,7.57118328929913,7.94666046315559,6.90808574302054,7.56019005938112,6.73780743792449,6.77513801604865,7.30951259501909,6.58910724871176
"216850",14.6678249083469,14.6441072143461,15.1400293056063,15.1221610282638,15.0093371834176,14.3699277110134,14.0646320492097,14.5882749440788,13.7342449499414
"327954",6.64954189532121,6.8661240284054,7.46707789461,6.74584605416463,7.54207852172207,7.02860622682533,6.57228779254938,6.64508566827954,6.48919749988185
"13643",8.10958064723608,8.56037118675515,8.12136235442277,6.14305169008027,6.33759097974167,6.51914377094944,6.23844543433965,6.30572137849356,6.41670742713287
"216853",8.7177885186592,8.64056109105587,8.44196139390829,8.26670771392586,8.19529810931483,8.32786505681782,8.47498672427549,8.62272711267794,8.74117650657774
"22059",12.1834126388795,12.2372509956578,11.9330841623937,11.6029543607673,11.3644545082824,11.1564870780642,11.1274851487628,11.4997644359431,11.0575783435725
"11932",7.71818610301531,8.89619819898326,7.90516411340188,6.44696783637305,6.72909859538406,6.51914377094944,5.96941410293307,6.57254648473087,7.07266772531379
"69215",7.54891364309674,7.49401363136305,7.48636687881386,7.16329709116561,6.95186434071364,7.38558981870409,7.41478405531079,7.15430436258171,7.28379105567296
"23879",11.9215540190885,11.8544729694465,11.6850109128774,11.7159432185529,11.6037184982493,11.5336261343966,11.7996383277824,11.6421863714336,11.7759127278494
"20670",6.14344140785569,6.07813687077484,5.92999391858105,6.2200913304975,6.10414933627391,6.43483442250675,7.08468330661573,6.60942884249271,6.89279624219675
"24070",10.3972687571138,10.1448300062123,9.99393647130206,11.5415799990755,11.2764455385105,11.1992237194263,11.3538168553234,11.2426595979374,11.0441103679636
"12514",8.06537877328048,8.23147963668876,8.28012848791901,9.76068117776363,9.14648543382359,9.56402961489187,8.3336963864621,8.01607676220126,8.12191081061447
"13681",13.1449537890879,13.3163175081964,13.1343788226959,13.167689293257,13.4690087621146,13.3155604064759,12.5462527804942,12.9501413121417,12.5376311564678
"80886",11.5557280345777,11.6812848145422,11.5712348231923,11.4461663583732,11.5917897437897,11.4128719754916,11.334360653517,11.6327046922915,11.4274632493144
"100503827",5.70001099629654,5.52151983541379,5.68276343341849,6.2200913304975,6.57887428323165,6.24034765521164,5.92769705487953,6.14428202808946,5.85316418891233
"69583",6.47713540976545,6.6103343698377,6.51364322765705,9.04737168157835,9.05703468445407,8.83824715431427,8.05064309954113,8.21553067717562,7.76669722372112
"21944",7.94011006248634,8.73278481151576,8.35662071496331,8.06306175550549,7.81606392952922,8.08321411748497,7.77347095029112,7.88163857619291,7.75435541796864
"20020",13.2448413458773,13.8802539339794,13.5730779788366,13.7666894596144,14.0693584760376,13.2519783456732,13.4097907018578,13.8457740281242,13.4859758864788
"56293",5.65896522016989,5.91475755204146,5.86963273475176,5.7103726180158,5.72431291021076,5.22521032850415,5.72437176197666,5.83592973544198,5.77009311209591
"75580",11.0523766298519,11.6599080849091,11.1601714489647,11.9893170583557,11.7896593255429,11.7725479645226,11.9707572777539,11.673040895022,12.0823300618573
"11443",8.23434413726867,8.88165075169475,8.82227020315485,12.189010004154,12.1198360787247,12.1663039688511,11.3133566447757,11.5348022941639,11.582007146644
"14166",6.40780163428657,6.25280452495927,6.3239390588626,6.67852532788075,6.30273903170472,6.05959395591851,7.12309903237524,6.63628095538215,7.30135334711863
"74288",7.17866340347107,7.55230641260849,7.57881528333974,5.78456100564912,5.63339823788637,5.56979371053756,5.47572296278929,5.46626627012067,5.54104061137885
"216856",12.3693589773414,12.5528324897461,12.9139361106636,10.1865934664956,10.3349175120881,10.4632688035454,11.1620756543684,11.0013134427594,11.2744088849371
"69186",10.1693321389375,9.92245595355437,9.77988620663666,9.46987605866918,9.88688309882837,9.7410960608547,10.4664131354544,10.0837511305448,10.1329898157114
"70310",11.5190130181335,11.6019169880048,11.4924793261202,10.6256374504011,10.258800975319,10.4871883260575,10.7719635205848,10.8142981130888,11.0029347325747
"83813",11.1950919516698,10.6864525390441,11.4386640743581,11.5214593095677,11.3722698510815,11.5929179665587,11.5806295890191,11.3579253105815,11.6212821412238
"100503361",9.12797400537593,9.33863761632453,9.74068137105133,7.75744665228929,8.01435089324482,7.34604973551629,8.21615155568687,8.11660702340687,8.30824050402719
"216858",13.1730050054306,13.2592104205789,13.3243854378934,11.8883755846946,12.5144819210962,12.0463664420317,12.2150695993686,12.791019995596,12.5358831258844
"216859",6.26879340899968,6.4314944774173,6.69809720158556,6.80937916774518,7.04484626390161,6.86287324725749,6.80837165669526,6.79266516444317,6.96342178669783
"70419",7.56521619273684,7.72452833886001,7.76739488095299,8.06306175550549,8.1531910532999,8.1841100839444,8.06314102928044,8.48903363231314,8.34917555143717
"216860",11.0005234896791,11.214207103761,10.6587958407062,11.0972569629232,10.7090050277933,10.9294038935414,11.0580083799284,10.8982264475124,11.0575783435725
"56310",9.96982908934594,10.2167361385261,9.78859285189687,11.01328459615,10.683435505195,10.9150520829644,10.2898817827809,10.2623715796057,10.5518665705948
"276770",14.9994440123231,14.6927515690818,14.5748123430376,14.0094096241353,14.0990915472449,13.7659065697013,14.3272057200551,14.3720394354763,13.9564887392411
"53422",7.47007325078252,7.53315826145307,7.87200005346734,6.98152650674305,6.86154561553347,7.44274248986247,8.0253039956421,7.73988079130348,8.59306862238758
"20528",11.0342049658644,11.364763097921,11.0835223337278,6.74584605416463,7.08881535875418,7.07917225808626,6.96167526527079,7.04737294377125,6.84325959663068
"53624",8.26386843938061,8.46559137775708,8.5551396699314,13.5075221260075,13.6174024208288,13.3650689747795,13.4088910732288,13.7357252835131,13.1724771822486
"54351",11.3060421742826,11.4578672801889,11.3177592069978,10.8335792461992,10.9763389236043,10.7215292863949,10.5296175143536,10.7880507635343,10.4024525077419
"67181",11.4486465171158,11.5140249489804,11.4570862002438,11.1084648558131,11.3042340468436,10.9762369198035,10.8953300508292,11.2063631381014,10.759447806965
"56486",11.0219620245286,10.900051762367,10.8928058834418,11.4803557090033,11.273373426731,11.3679247779758,11.6942868709323,11.2282504619689,11.3410010007138
"78246",11.485459522432,11.5680776427116,11.4115872236352,10.922001161078,11.0484630853884,10.8940661460777,10.5645272446563,11.0315768402163,10.6697952479649
"13543",10.8583897166611,10.7009426969585,10.0936087869379,9.94099546841969,9.38713142518862,9.63593767021255,9.46124847693394,9.17485229612107,9.369049471487
"11370",12.4667000458287,12.3375469777495,12.4196879624252,12.868694719855,12.7940314070539,12.732376712459,12.9051334289637,12.8059646337416,12.6923692481076
"723896",6.08328726509946,6.07813687077484,6.2124879731353,6.25615067665804,6.00864057465176,6.38983994954719,5.65803126204762,5.76175751347259,6.15824844095953
"13385",10.4182693319314,10.5837066495612,10.319656083723,8.36471729815187,8.76181597286732,9.23382413138528,11.0371943112508,10.5083940572759,10.7773202309076
"11889",5.89371744667986,6.47921409036223,6.12929067767358,5.22521032850415,5.57900451495783,5.56979371053756,5.47572296278929,5.46626627012067,5.22521032850415
"216864",6.36371255335382,6.14805679947145,6.15088923762079,5.7103726180158,5.83498742706712,5.98861726052386,5.57904643805245,5.76175751347259,6.20689978316985
"17312",6.51655002761115,6.23285489138968,6.54203793277055,5.62196151104058,6.1892426848407,6.73780743792449,5.83505898256763,6.35363404338742,6.89279624219675
"216867",8.44625838489328,8.64056109105587,8.37677902938469,6.1824572688342,6.33759097974167,6.43483442250675,7.42478817025394,6.91648575024566,7.43389298115589
"69309",8.59495456623189,8.66347493151582,8.09305066154668,6.2200913304975,6.43504715073951,6.63398877529993,6.93256017520138,6.87426226262866,7.40199955245784
"12029",7.11147002074936,7.07580733935804,7.46707789461,5.62196151104058,6.28480339183191,6.34264047851088,6.08147864501558,6.46384791605595,6.62041044438638
"104457",9.73582714285342,9.41950796875408,9.28243893584788,9.18132380576134,9.16372310558025,9.38539801258654,9.90491869555701,9.58206118701295,9.76277639521058
"52898",10.6047933006993,10.5747419815001,10.3710283277657,10.7785017094157,10.6734790028642,10.6956377857723,11.2789693094653,10.9598215705572,10.9006642659433
"11684",10.2022800917637,9.10455298660169,9.90525402158818,6.72385299703101,7.12290082906193,6.73780743792449,9.16021184635438,7.67265070685142,8.10279531887921
"11685",7.2285566413009,7.24698721065285,7.80819505326613,9.75354835831211,9.41774991339955,9.7483209168869,9.39474989860396,10.2306427734897,9.39249360500007
"11687",5.89371744667986,6.3464015603069,6.3913622326183,6.80937916774518,7.02680913482016,6.77037559915813,9.66634188993054,8.69800967682127,7.9926780309326
"75273",10.9684921573292,11.0188041372361,10.9805158155848,11.1223533082735,10.788644439956,10.7012252548971,10.9030204818258,10.8791024408007,10.6729813690425
"216869",9.12443992413479,9.12319240529776,8.56393099883418,8.41432183070194,7.85035861928382,8.23716196232117,8.33881220212219,8.04846401659511,8.29990826341334
"66172",8.64537204305123,8.44584722678893,8.54924828075512,9.54070062926525,9.40171644773825,9.54339901976788,9.47280548552141,9.47124228108188,9.41174174088346
"66102",10.7760995492773,10.9546174526177,11.0211308620584,13.6767141897979,12.2643079606442,13.0184312439112,12.1045768536994,11.814357662863,11.8656330965407
"574428",7.63364970441184,7.71333220780938,8.34643211211354,9.18132380576134,8.35209097616657,8.40384675817649,7.86982529983982,7.74351972390909,7.46503040063307
"19175",12.2681633715502,11.8907246545998,11.7330835328961,11.8927030672265,11.8155325970564,11.9010575622847,12.3651612850429,12.0384096136109,12.0654647346732
"18806",9.70901124078158,10.2080626651298,9.95027850460726,12.2764689866099,12.0530873235878,12.2061303961118,11.379152579912,11.4501538147651,11.3014158515185
"50932",11.8224292186527,11.9634674345117,11.7938604019152,12.0602814978024,11.8091834135949,12.1770323238685,12.4126095942608,12.1369311135047,12.5823520221998
"14723",7.56521619273684,8.07217224245156,7.48636687881386,6.5030533562475,6.74074186728703,6.55882999367156,6.79187514901674,6.72130498140322,6.48919749988185
"67863",11.2212739133816,11.4045002215352,10.7633189963855,11.46953202038,11.2781980969336,11.5094218888664,11.8263894454558,11.7780491905506,11.7238872291196
"70510",11.0356109463122,11.4036570793724,11.0985824496392,11.899707652859,11.6772803851739,11.7636780982803,11.1649210868765,11.3191391108797,11.4255761410962
"18643",14.6311834410525,14.385343260509,14.3132792986629,13.6364817088348,13.5300259096298,13.4688442609855,13.8037287187505,13.7908400784506,13.59008459535
"13808",8.22769771671461,8.50426969217828,8.566849343217,8.40821602825499,8.23250569545551,8.68008393352413,8.62023974953541,8.16560893147503,8.87529088678874
"216873",10.7305204919371,10.3356355750724,10.2637119063615,10.4677321776315,10.3154084594343,10.500069870379,11.0129201451587,10.6913142521469,10.9474541861315
"216874",10.2097775705809,10.515852211045,10.3290563808027,11.0379194505082,11.1794354855668,11.0334549830558,11.1311272895395,10.9861263404308,11.1300637021203
"103844",6.59114541049882,6.62394678624798,6.79107178588057,6.90808574302054,6.87192827824159,7.32581902132896,7.17254944465956,7.18245323385244,7.48032753813071
"16562",13.2425103105833,13.515566102746,12.9249586902021,13.8924729799837,13.7931984338089,13.6194884667404,14.0388895704161,14.0167779019369,13.9187581126206
"193043",6.1811870367749,6.50981696482722,6.34125236821928,7.08396854574604,7.0176899186808,7.32581902132896,7.08468330661573,7.20998848426579,7.46503040063307
"54189",11.3068186150398,10.9407324924209,11.2429253993568,11.1324538190759,10.6787976959767,11.2823179228998,11.549942509659,11.046652152867,11.6857678694564
"19069",11.4155558181965,11.4233417566756,11.2896029269029,11.1186627817003,11.0989200819196,11.4365063192316,11.5118996183204,11.3323793651046,11.6857678694564
"69723",9.25456819071562,9.26788485914363,9.04082947508727,8.45633725304726,8.29005334818285,8.82457395785368,9.0408271279202,8.64383138785346,9.23276632137229
"12261",12.1187912372124,11.9906695778347,11.7589034668617,11.3479355945818,11.3833035081515,11.2773403918811,11.4231893401964,11.5499936274785,11.376601128648
"216877",11.6774849481297,11.6975419873853,12.118089779812,11.5505092946535,11.7601820568283,11.5357117797983,11.0050017746066,11.4057512791989,11.0936823375571
"116891",9.67928446705931,9.97908848736519,9.60357064721272,10.0282593768508,10.4420433691413,10.3610576081837,10.5174192517795,10.6803072006703,10.7291589568687
"67139",9.69124908048197,9.75909359598003,9.57075782537192,8.93796148663169,9.474030148024,8.97440936102048,9.42362763902418,9.6191040076932,9.40791272823969
"103712",9.01985924627615,9.53517449729304,9.01340981094899,5.50619634745793,6.03369117803289,5.71138031963065,5.96941410293307,5.73451347180481,5.925931319907
"114230",6.37863497866819,6.31010494771892,6.30629591779988,6.44696783637305,6.41947077657903,6.18439353352986,6.74090739856571,6.54401556430699,6.45361060690569
"109212",9.22023584487217,8.99182057566747,8.09713065796978,6.63125451468156,6.48036255379975,6.51914377094944,6.70560548218383,6.59114729783181,6.37835727997115
"327958",9.35590067062426,9.26602392683188,9.56786877913881,10.8470259733351,10.2773339811819,11.1124449875266,10.6205484734395,10.3644998687205,11.2447474248339
"74477",9.52333719928829,9.66636073807362,9.70826658133917,9.0782424402828,9.21422393314585,9.35254599688933,9.37763199977453,9.40911069209089,9.67000972010023
"52700",11.220450004994,11.1613117203192,10.9788888765126,11.0231891059715,11.1534117629915,11.2458354079748,11.1434422021329,11.2216242014865,11.200183221379
"67279",8.48284342479265,8.40891530906841,8.27655047113023,8.50287056257767,8.55869208663475,8.81768778240655,9.5314458299009,9.17091114702634,9.56741002205467
"75304",5.89371744667986,6.10213961869284,5.98523669533003,6.29079781320515,6.1892426848407,6.43483442250675,6.41960539761297,6.14428202808946,6.5235800796252
"327959",7.34218781056919,7.38356919875728,7.74125917632631,7.81491324980349,7.93479529661805,8.1062760314513,8.44689423611224,8.27861325124202,8.75940369936421
"276829",6.70496936656531,7.00015012171196,6.60983213332875,7.05076282836855,6.95186434071364,6.63398877529993,7.70253094464606,7.12551040457433,7.17302960059884
"71522",8.04273852723363,7.46048503609966,8.26576127131155,7.14782871431123,7.35288069809225,7.58405386535626,8.57777719639648,8.06005601125926,8.45783378313952
"18432",13.8951235487339,13.973385759454,13.909728930672,13.3036834778372,13.2195626831241,13.1399257052216,13.3639528462357,13.4135135162616,13.2000566262176
"216892",8.69166292032953,9.12113331910681,9.12598234601608,14.4546851000817,14.05690880816,14.3818582966936,12.6857441405688,13.0868613746039,12.4160372297152
"77577",6.33314256285864,6.44765596081317,6.35825131886125,11.6009721149168,11.1957547943015,11.1235822681249,9.3702327229085,9.72213923267693,8.72889383401058
"67128",10.8980953761027,10.6926804541764,11.1438096497055,11.0831234595344,11.4967772822461,11.2330381254155,11.0192236776276,11.2792808128279,11.2415329208775
"11736",11.9556147943911,12.1686910593101,12.135714395523,12.0540164366276,12.1557850053704,12.184362054335,12.5002532771507,12.4280565931144,12.4517041929731
"192986",7.10377631983324,7.40499785258921,7.08579164372075,7.82425988042804,7.51133366456599,7.63340726616413,8.31823615451173,8.21035900465381,8.24884719008322
"195018",11.2789956989519,11.7040623756472,11.5299898356443,12.6068826906075,12.2775084248362,12.4888192746121,12.1215169768666,12.0843440509779,12.0459454841555
"53313",7.23552695383665,7.78450847243592,7.8671961995372,8.96301008242839,8.97470468649662,8.60192140689907,9.51589227394547,9.94413964979746,8.88637718229142
"18436",6.1811870367749,6.85515931136589,6.06071222421457,5.62196151104058,5.57900451495783,5.56979371053756,5.65803126204762,5.81230213385884,6.58910724871176
"55984",7.6285078482246,7.83683399423179,8.05157749714723,8.14664762167714,7.59569197198141,8.12896168237978,7.78874473832954,7.68409043695954,8.0538234404301
"66874",10.6575041548102,10.4722639049662,10.5743889262538,10.4950436267563,10.4310519025123,10.5380375792272,10.5118402622996,10.5653497417363,10.5570497126088
"16407",5.83636536773803,5.91475755204146,5.95817992899445,7.33556826420789,6.71733340694161,7.05414890125463,6.70560548218383,6.61845401952909,7.26598549671909
"14841",7.16403915280237,7.00015012171196,6.95720237869166,6.60682467583367,6.1892426848407,6.47786835187051,6.41960539761297,6.29334399166967,6.55685518329109
"94045",6.86598501098203,6.85515931136589,7.12864584680925,7.95730880977563,7.35988033848451,7.46125359755141,6.72339535699184,6.72130498140322,6.41670742713287
"66048",10.3231787737303,10.3052379617799,10.2430640191098,10.7936275550118,10.6526816466531,10.7270174648406,10.6513192656952,10.6239744678012,10.5928188772454
"76281",8.9793136711319,8.85458835648839,8.82227020315485,9.99035191619499,9.87185282545057,9.57626715038999,9.60258192710007,9.73994335157447,9.33314826977242
"83429",9.31622352196989,9.63790704598931,9.24489870024438,10.6099459730567,10.5017922253169,10.527590959132,10.9769398956835,10.534608726021,10.660194402426
"74637",6.89383291248952,7.27077985446485,6.79107178588057,8.54236623870197,8.19906377019739,8.55286621566867,9.87912674027685,9.05161978367028,9.31689886534903
"246788",8.21094211791189,7.25496733300184,8.74470299760593,7.47556180761561,6.68127462341308,6.63398877529993,6.85649550332151,6.62740422320287,6.96342178669783
"11484",5.97099698403551,5.7771572108086,5.5802203201975,5.84962263488685,5.98267934893095,6.05959395591851,5.47572296278929,5.83592973544198,5.99134498890375
"380711",9.14899701282195,9.53517449729304,8.90963548918005,11.2801752814562,10.7750524388329,10.7648604854339,9.05322452436646,9.49557031037958,8.62660778564479
"74148",12.4579902696384,12.5185904451413,12.416887744208,12.2069311554068,12.380812611391,11.8399222895093,12.0624798575323,12.2115872228924,11.8649370332297
"18472",13.3027042402268,13.2610732952304,13.7053430894187,13.6163456228815,13.9375991227792,13.6923359766386,13.3221960488908,13.5308873770062,13.4562494262918
"67493",10.7569042771305,10.7548460600964,10.4545985050237,10.382546611308,10.368229333416,10.2762214432846,10.2728265331423,10.4673551071681,10.2740147553918
"17428",11.3672451664502,11.1203265545735,10.8666497152525,10.8245445651566,10.2534617239943,10.3228942978349,11.3159189388067,10.7906118205768,10.7013438616204
"97761",9.63288787055949,9.74981918292215,9.75851931075807,10.8177311980036,10.8699368085431,10.8034679330138,11.5634822093524,11.3232713429104,11.4865827420154
"104662",12.2160129399145,12.1114991136107,12.5346741245903,11.8093200253507,12.0131351842974,11.7848748485988,10.8260041952255,11.5137785868517,11.1891017306364
"100217469",6.25196284843631,6.10213961869284,6.85615579076266,6.58182517782018,6.63128469371808,6.51914377094944,6.11539292318487,5.96105694239915,6.37835727997115
"27364",8.92746356733599,9.03404997908972,9.25572527704316,9.19546147374855,9.35417901496115,9.33342971907883,8.98690332590336,9.18400630832005,9.13412506716949
"103677",11.5841854615805,11.8220271336791,11.7182119233497,12.2086676988616,11.9559870762,12.0160640648805,12.2536642726389,12.1332378140649,12.252705613178
"15248",8.28000578408817,8.50426969217828,8.52843294370228,7.54608015148332,7.13960052956543,7.15135172630674,8.05690614272974,7.18800841098821,7.72933016237199
"387208",6.23480503962678,5.97356455733393,5.90053655342579,6.32416881240172,6.05791390871807,5.56979371053756,6.39576341031488,6.03302753670964,6.10653028505596
"387150",5.99489967370682,5.97356455733393,5.92999391858105,6.10163233596174,6.00864057465176,5.90958158616375,6.48786188610548,6.21525171824747,6.05116213792249
"246257",9.03123528817547,9.35448069716761,9.32417083068063,9.47277718467631,9.36083037617688,9.03494652160954,9.84400176325013,9.5751320408678,9.67638400752715
"116905",8.88206785602016,8.80659736126177,8.65719562780412,9.62653769280107,9.16942314116387,9.44002160423242,9.68830289916173,9.34649396828325,9.64097014896038
"237847",6.63811228093523,7.20631996133587,6.75709547838353,6.84986634527592,7.28072108358178,7.12775274310994,7.75023385393264,7.6954340626313,8.01336145163754
"68275",11.7273390685676,11.749893366861,11.057553496614,10.3001788007356,10.1345699942292,10.3397153057828,11.0026177580818,10.6770809113421,10.7964351715234
"319822",7.86429929507972,7.97353196487117,7.49907160086595,7.79602575225118,7.81606392952922,8.1176650938933,8.35909119377759,8.24363791641226,8.50917512019194
"20317",12.2448578086005,12.023966370283,11.6642449352873,8.52557449826819,10.4396951044703,9.67058516635,8.88646907431062,7.80740812658196,7.72933016237199
"18816",6.47713540976545,6.87698725759832,6.06071222421457,6.25615067665804,6.14780763649231,6.38983994954719,6.08147864501558,6.0826841729831,5.67097887296981
"192652",9.138524141137,9.53979736315931,8.67080613169188,9.87243673471418,9.58888830022355,9.64370965748818,9.97639122019692,9.65051542463768,9.54319151095446
"100042498",9.90456520845722,9.62056028882023,10.4793666302096,10.497888627607,11.4567154054154,11.1110467592137,10.3808501309531,10.7108274080696,10.9074422388007
"380712",8.42036249452519,8.41908404125567,8.10525489652524,7.59109764815098,7.63027660952096,7.5328085105317,8.25463275830295,7.93320701991632,7.90669734515159
"192159",14.1152139358255,14.2620490960587,14.2023185428154,14.091225195332,14.1494995568679,13.895783276712,14.0219268338941,14.1281613388306,13.9413826508904
"280408",6.56686445227776,6.79873174044281,6.74554067553871,7.37525935686517,7.21212043689774,7.38558981870409,6.55181514014853,6.62740422320287,5.925931319907
"380713",6.64954189532121,6.65066827139493,7.14538383865376,7.05076282836855,7.56617296505111,7.3052669588328,6.20932879473771,6.83788078009976,6.76475633520934
"215113",9.77006893097923,10.3178324208488,9.74068137105133,12.1668492632087,12.4146623528432,11.2018531665503,9.76168529462419,10.9868708981131,8.74727825121759
"18738",12.5658524857325,12.766263744165,12.9371545596847,13.0681430429707,13.5777586327453,12.9280465264869,12.5103543790917,13.1417804973932,12.3298885598293
