"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"14467",2023.55266345472,0.979636449711743,0.178251304391598,2.32609026682558e-08,9.57188750575725e-08
"225280",1014.14557717846,1.11887970909423,0.204529671563074,2.3340270299538e-08,9.60215699480743e-08
"70405",157.53363629485,-3.00558649049198,0.587512288415027,2.33801179119291e-08,9.61615698144286e-08
"238673",744.681648243003,-1.14586043324974,0.209971178918687,2.36261491999809e-08,9.71493149939514e-08
"54651",251.247472370259,-1.33510454725147,0.245293311003167,2.37642850332302e-08,9.7693019547201e-08
"54473",7924.67557966918,0.853903790078433,0.154877721642956,2.38705678128965e-08,9.81055410112328e-08
"70369",1469.7815895755,-0.749609643744686,0.135552614422981,2.38966722049403e-08,9.81884145035205e-08
"434778",21.7627070882693,6.92819454260053,1.40835653515323,2.4019931216365e-08,9.86703436894912e-08
"52231",676.016855241565,1.15653045759805,0.212169381055061,2.41782249426129e-08,9.92959151059358e-08
"14660",9807.45228401402,-0.938883644075341,0.171379135964319,2.44646605133515e-08,1.00447302107725e-07
"216805",2496.6229647798,0.788959197038383,0.143119216768941,2.51636965453864e-08,1.03266113181539e-07
"14370",544.226483040325,-1.75519888421671,0.329223040712993,2.51579707798983e-08,1.03266113181539e-07
"71564",192.75128868557,1.11607499476562,0.204937102396954,2.51924193900182e-08,1.03358325271035e-07
"19248",4113.21863856926,-1.13313401242519,0.208158601929795,2.53607343220037e-08,1.04023061623504e-07
"50789",5471.89288826219,1.19759334316898,0.220967511351333,2.54830915752928e-08,1.04499008618107e-07
"239017",24.8152489145805,-2.48193250202329,0.476884352362986,2.55686751988553e-08,1.04823958590545e-07
"212123",1295.77862346768,0.927461953065806,0.169211948751504,2.61122153122005e-08,1.07025767198283e-07
"11853",5642.43635382983,1.05646347196651,0.194930436376473,2.62975685145498e-08,1.0775875249021e-07
"671535",1334.2463154875,0.997079560362701,0.182359266782046,2.63062408967731e-08,1.0776757423139e-07
"432731",2167.42734423983,0.9401965378077,0.171618416273614,2.64002681349307e-08,1.08125974298911e-07
"269713",2173.68599658062,-0.881385226429483,0.159626610558845,2.64335360527928e-08,1.08235410193873e-07
"74161",15.7147233533887,-8.76499388656396,2.96205967050698,2.6447420698517e-08,1.08265444315623e-07
"208718",1024.8811807245,0.811772668443369,0.147575894764931,2.66388583206524e-08,1.09022116375436e-07
"74018",1947.47095818776,-0.936911493371857,0.171392310783781,2.69002872138198e-08,1.10064789020901e-07
"234407",4977.83466455413,-1.02730566917028,0.188354160897457,2.70098154079749e-08,1.10485584927945e-07
"13435",3805.08222336907,-0.884708343152904,0.161416630108624,2.7218897152266e-08,1.11313302802315e-07
"79565",661.203389995832,0.956911869882387,0.175043745620655,2.73022937366003e-08,1.11626741396489e-07
"20397",5952.26909383777,-0.997458796195108,0.182305108060139,2.74946733517832e-08,1.12370406319209e-07
"19777",1911.90469827958,-0.805051235784471,0.14665729890454,2.74977794047913e-08,1.12370406319209e-07
"16770",18267.5216246454,3.77155006012149,0.742669231690239,2.76467130716752e-08,1.12951104071871e-07
"11987",4945.79795129895,-1.14294677887227,0.210376208049887,2.77742473627449e-08,1.13444108946423e-07
"16790",10824.4899502545,1.61572478452934,0.303199645048347,2.79163112780944e-08,1.13996201933523e-07
"100040671",34.0141596900484,-3.03725967513079,0.599980778119096,2.81461823401188e-08,1.14906493969416e-07
"21956",91.3316783752445,1.45149103793124,0.270749878525508,2.86768513530486e-08,1.17044037744665e-07
"353236",12.7260089694306,8.30910186236872,2.71751670020688,2.88907552060856e-08,1.17887974217871e-07
"101197",380.250033108924,1.39758860048732,0.260427695723621,2.89782223598871e-08,1.18215699804772e-07
"104943",2209.04008098998,1.43681563812408,0.267791220443449,2.90074075849569e-08,1.18305563133318e-07
"235041",1197.48749741823,-1.03482998536017,0.190741276199142,2.90247398937982e-08,1.18347052403672e-07
"22209",1558.02237009694,-0.707004751362217,0.128579580687983,2.90481757234792e-08,1.18413401901137e-07
"68075",146.013990945613,1.44140379756509,0.269270029705321,2.92113872201083e-08,1.19049366555323e-07
"19125",652.662830772729,0.801765430977378,0.146125472152761,2.94735202666801e-08,1.20088067539616e-07
"106877",542.395164162554,-1.56413740539664,0.293099091372974,2.95488753065999e-08,1.20365428491399e-07
"100503676",50.1950339361935,1.72623671401635,0.325775809989678,2.98834631489406e-08,1.21698360643505e-07
"20469",739.878295189497,-0.797434238829929,0.145475862274112,2.99987119186202e-08,1.22137612811525e-07
"635702",715.97110022099,1.06217987199204,0.195756796446491,3.02708290257123e-08,1.23215169612171e-07
"74053",224.557174800093,-1.46419046867063,0.272500850000296,3.06752368813802e-08,1.24830542995868e-07
"229363",2225.48500200966,-0.693880260056846,0.126378299067415,3.0687615191696e-08,1.24850179453294e-07
"83410",1489.53197200779,0.833099221306339,0.152375334850151,3.06975478811841e-08,1.24859858876962e-07
"72108",1416.77974535775,-0.872704903723079,0.159858561140859,3.09351215071646e-08,1.25795217346477e-07
"13043",15279.0121895474,0.547113668130212,0.100832023144678,3.11674971302347e-08,1.267089836603e-07
"245688",6361.65665029919,-1.08194377014426,0.199722605225622,3.13533441445157e-08,1.27433188765391e-07
"18100",420.486835244642,1.15857050549211,0.21440137091619,3.17383654928692e-08,1.28950920271069e-07
"110948",901.349803745865,0.96762860562752,0.177775494064045,3.17423650685409e-08,1.28950920271069e-07
"17218",1930.35853043407,-1.77796484970307,0.336666087064481,3.17704300269058e-08,1.29033220723526e-07
"76448",5437.59797812942,-1.1172344975268,0.206711659558969,3.19508113945148e-08,1.29733950467042e-07
"57896",1763.01337528836,0.756965937103022,0.138307095174204,3.20143849198583e-08,1.29928255027071e-07
"16494",33.873950315387,-5.7427950683709,1.15191958434979,3.20111969457415e-08,1.29928255027071e-07
"98660",76.9228629788845,-2.37904113231247,0.463294158465756,3.26720829455147e-08,1.3256493153887e-07
"71361",1167.51526848647,-1.02579306577877,0.189410055758886,3.29965135969448e-08,1.33826955429184e-07
"18749",3405.03578732887,-0.942115140501622,0.173129792357642,3.2999314599477e-08,1.33826955429184e-07
"326618",18256.094830275,-1.01582110753592,0.185975455127741,3.30838870013841e-08,1.34137025296266e-07
"108671",783.460057534678,-1.28064632567816,0.238605019294165,3.31462716693868e-08,1.34324067343703e-07
"632352",347.466183523227,-0.978837800104574,0.180182090500984,3.31382457237927e-08,1.34324067343703e-07
"110197",25.3558970964439,-2.32830227617491,0.447583511388587,3.33194957799865e-08,1.34992957167445e-07
"74998",712.478416064157,-0.909531253997407,0.16786981664425,3.34048636850861e-08,1.3530565957228e-07
"18627",10620.4762444144,1.5078032012432,0.283148630226745,3.34913817649141e-08,1.35622866382663e-07
"106957",2535.48427133595,-1.0366304641991,0.191873443086844,3.36258320117803e-08,1.36133970892659e-07
"12466",7233.08854948448,-0.848045817845306,0.153656165240524,3.3684018284558e-08,1.36336146484756e-07
"11820",68987.7230389848,-0.828926088894997,0.152190298646997,3.39099422975215e-08,1.37192615615091e-07
"72112",15.7810184328661,3.84233043854169,0.742779579250504,3.39122218634762e-08,1.37192615615091e-07
"192678",4803.85178470371,1.0482364819541,0.193850601043176,3.49516567152199e-08,1.41363074505159e-07
"56370",17.1065366000674,-4.09252424719349,0.816388499051003,3.50393375191924e-08,1.41683035516695e-07
"93723",134.667893369989,-1.3651975287648,0.255186861251264,3.51032372468695e-08,1.41906703763941e-07
"383619",44.1486318654397,3.68376760804293,0.72698879554293,3.533326695139e-08,1.42801687703295e-07
"75424",114.903939582247,2.06425065602998,0.396867089059444,3.55364602976443e-08,1.43560365083464e-07
"93876",70.2517842104097,-1.90084494379677,0.359432068697629,3.55383553491552e-08,1.43560365083464e-07
"21418",2219.07119934085,0.880164989926387,0.16201832906218,3.5547860162072e-08,1.43563676637931e-07
"78889",17251.5755023332,-1.00753823238927,0.185364516524124,3.57348819538125e-08,1.4428373197277e-07
"56297",379.739608735576,-1.13522509354791,0.210885763369172,3.60055317336775e-08,1.45341010880999e-07
"235599",66.1180362740584,1.84333592704284,0.350205292028889,3.61422301527303e-08,1.45857193463045e-07
"108148",3152.00593305931,-1.71555024892635,0.325896753665019,3.63670997600584e-08,1.46728864787348e-07
"67883",512.742811903024,1.10453216676684,0.20493726109573,3.65063032202886e-08,1.47254561305849e-07
"230801",272.547441384808,1.14700316305486,0.213092782418437,3.65782985036464e-08,1.4750897152117e-07
"226518",49.5053617539633,3.17972808685882,0.626007305376202,3.78843355953221e-08,1.52738553022115e-07
"20623",1295.87474775919,0.722961743632825,0.132643672834685,3.8063073711972e-08,1.53421752855132e-07
"56208",3936.88377191074,0.580500716415997,0.106150761872805,3.82887767723105e-08,1.54293876169257e-07
"28126",1048.25142389981,-0.908276571398648,0.167578628317448,3.83230945952812e-08,1.54394529285888e-07
"12444",2647.15170193217,-4.6516929375196,0.939333969713923,3.84055387700053e-08,1.5468897560141e-07
"76867",2557.47607660232,0.929699833081685,0.171697690672609,3.85110933653407e-08,1.55076339422432e-07
"73914",1520.63469365168,1.70199130357756,0.323503041305018,3.9184399847065e-08,1.57749179121282e-07
"74334",2588.73753017419,0.614423205629161,0.112559786393208,3.91986347387749e-08,1.57768062389079e-07
"243369",133.603830284534,2.48788211853733,0.485015430436987,3.92886622965622e-08,1.58091915229351e-07
"70235",165.545077563208,-1.1730644884739,0.218587920109606,3.93207604064506e-08,1.5818256741753e-07
"19205",18331.1456209923,-1.22394958801666,0.230699408595103,4.02490896686632e-08,1.61877725601704e-07
"216874",1810.98351864641,0.749754806206165,0.137845826023109,4.03161281561562e-08,1.62107905235043e-07
"17245",389.958270650596,-1.21469741072973,0.226780997286055,4.07606953808171e-08,1.63855616401971e-07
"622665",150.180289677528,1.43406315942637,0.271273173405049,4.13243120039472e-08,1.66080932999088e-07
"114716",2578.50336081424,-1.06707897235172,0.198813982906801,4.14231063051082e-08,1.66437517555527e-07
"56226",202.436403371059,1.23883664002623,0.232101848327095,4.16836152510019e-08,1.67402857166925e-07
"171170",999.50169061865,-0.97647211930818,0.181475258857686,4.16782896874947e-08,1.67402857166925e-07
"192970",228.523473463975,1.21912703926972,0.227759601131272,4.17468219828622e-08,1.67575271339658e-07
"18846",2289.01017996085,0.618945027335709,0.113541193149036,4.17388729066464e-08,1.67575271339658e-07
"234857",136.283962385651,1.42595695580958,0.269090566625953,4.22079197788321e-08,1.69385024021387e-07
"23797",1411.66437014736,-0.745739614284042,0.137396943961701,4.23564935578023e-08,1.69940009347202e-07
"14083",3740.06243344057,0.63132906781149,0.116544263502361,4.24405453187722e-08,1.70235917039385e-07
"270685",450.558464643577,-1.19080444219015,0.222846958407556,4.24679563077526e-08,1.70304540943025e-07
"245174",123.994804019818,2.10366975142994,0.407657212409188,4.28975917671932e-08,1.71985736578148e-07
"101497",3301.73264456212,-0.799094834364506,0.147712044586185,4.29994319094949e-08,1.72352233138688e-07
"67552",129.20728010648,-1.69890110247741,0.324574415601294,4.30659133717239e-08,1.72576860129599e-07
"170460",791.910837539782,-1.20429343695211,0.225641654779921,4.30922649591385e-08,1.72640605859079e-07
"75642",15.4416300848315,-5.41639392196011,1.00975767385474,4.32479662962008e-08,1.7322240922612e-07
"68750",3143.78235209475,1.24217063825976,0.232893330498629,4.40073873747509e-08,1.7622144217651e-07
"109620",34725.6076389179,-1.01709947765255,0.189838648636755,4.41047811120298e-08,1.76568668389889e-07
"16673",24.7798754190616,2.85998494838601,0.563405161089406,4.44641128441682e-08,1.77964112666852e-07
"101612",1806.44613328397,-1.12835641299413,0.211784916365202,4.46463034534133e-08,1.78650059570303e-07
"18107",3453.10304404612,0.642446072111133,0.118329932629576,4.52517449146405e-08,1.81028882729673e-07
"23942",6705.87076024259,-0.680782253326908,0.125375022738759,4.53047067566436e-08,1.81196903626257e-07
"229228",233.081805901717,-1.63476825843207,0.31222017687531,4.53476772743685e-08,1.81324892439601e-07
"78755",451.324116878787,0.922769556352148,0.171590605306693,4.54391180963356e-08,1.81646583345206e-07
"15980",1775.78472981486,1.36787731491923,0.258232625816208,4.54925790270036e-08,1.8181632768771e-07
"56535",820.479616187404,0.778695114853394,0.144076981884801,4.58478609257768e-08,1.83191960624387e-07
"228961",2356.94076569162,-0.855928257446003,0.158848883496351,4.61755277209086e-08,1.84456615086182e-07
"233016",957.599549918051,0.780587635181087,0.144433618140171,4.64915014057109e-08,1.85673959467601e-07
"381199",34.8964109880736,2.41733130498751,0.473531968223276,4.75562583391015e-08,1.89880422788731e-07
"235036",2145.56929375966,-1.07498056996702,0.202893847544617,4.7730415110595e-08,1.90529766186461e-07
"66689",505.193216472035,1.37413643601287,0.260205381727843,4.80932758843591e-08,1.91931880822901e-07
"15377",56.9656636214054,-3.29917605445352,0.644215952021033,4.85644457109466e-08,1.937654568192e-07
"13660",11255.4238138942,1.63467511711005,0.313911310607566,4.87841063775928e-08,1.94594903094017e-07
"67246",5183.18174650074,1.40916788882031,0.266212354903507,4.90880880431071e-08,1.95760216007855e-07
"73368",312.566189263061,1.32994740183431,0.251724931868745,4.96521520161309e-08,1.97961908544776e-07
"11992",582.940702782312,0.784744812437117,0.14569784524492,5.0285413110157e-08,2.00438359949577e-07
"20742",21015.2356832237,-0.619988585448174,0.114594803395967,5.03542673214729e-08,2.00664425945985e-07
"67272",15.4902501377813,-6.61893360624981,1.4316187845671,5.09649697726431e-08,2.03049156505614e-07
"101809",343.158933015864,1.76369430117627,0.339493201170399,5.12673355823921e-08,2.04204592090829e-07
"192185",6950.20659410897,0.952241547007921,0.177932847741089,5.18453114284003e-08,2.06456997810517e-07
"70059",127.08507979305,-1.81651711681867,0.348279503373271,5.21215180094002e-08,2.07506910572106e-07
"235180",25.9899483222683,-3.99238258132994,0.805067029325971,5.21443876450074e-08,2.07547972013477e-07
"109674",1400.92577592141,-0.907805545504625,0.169569475952513,5.22205796757202e-08,2.07801199335497e-07
"666385",15.4934478586472,4.4421252127832,0.877271045747585,5.23865883019371e-08,2.08411625663302e-07
"66423",80.943545459809,-1.86429909361122,0.358551491310448,5.29094206878322e-08,2.10440982668399e-07
"75572",192.271408491582,-1.08779537401043,0.203848977691767,5.30820669473382e-08,2.11076874341953e-07
"11432",1155.68754143797,0.98259878415396,0.183885345329771,5.36706244968006e-08,2.13365902581076e-07
"790910",25.0415106763701,-3.61129406397022,0.708212342389,5.3733154212684e-08,2.1356312554356e-07
"218832",1191.42027507534,0.613347284395054,0.113577748734629,5.38963698563879e-08,2.14160335030311e-07
"94219",1037.98227014923,1.35364780636693,0.256816137164962,5.4453305063266e-08,2.16321348881468e-07
"20510",2107.86953055042,3.93708088437277,0.797698131589361,5.48719952461853e-08,2.17879913864868e-07
"234915",724.0544607426,1.08494149375594,0.204029358049627,5.48626017770689e-08,2.17879913864868e-07
"67480",1529.37551014633,0.83440239667078,0.155563850767559,5.51584181971044e-08,2.18964614024528e-07
"26950",296.380756803439,-7.37806410306878,1.56312189784621,5.52398030980381e-08,2.19235040866883e-07
"235505",305.274987986771,-2.77019620104481,0.554550672111775,5.5491336637922e-08,2.20180459583498e-07
"434540",25.463347532973,4.20532916113444,0.815177247564871,5.55929151216931e-08,2.20530570425147e-07
"69798",55.2283640232509,1.5996808677312,0.306836194986111,5.58260457124285e-08,2.214022398336e-07
"226432",4343.85203290951,-0.765147377441883,0.142522946056076,5.607237642282e-08,2.22325829280215e-07
"68201",508.03454596337,-1.15626807367248,0.218612405108758,5.63774097075055e-08,2.23481674452054e-07
"320311",86.8109082574233,-1.68316575478483,0.324762025176208,5.64491029896775e-08,2.2371222067115e-07
"14570",77.7282886010756,1.64579223851111,0.315415326901949,5.66455046148465e-08,2.24382983772684e-07
"214552",2441.57998780673,-0.668264900356252,0.124177309392498,5.66387254406292e-08,2.24382983772684e-07
"226255",2284.61686461087,-1.55830857622231,0.299017552489572,5.71341443511955e-08,2.26264352210173e-07
"72674",5780.38735367592,0.965557822788751,0.180848648359233,5.72001773175198e-08,2.26471600253557e-07
"83796",3210.73547384566,0.982589807127412,0.184330947376206,5.73690763361944e-08,2.27085927164103e-07
"319370",811.671101518855,1.42518276150668,0.271995401361159,5.74225976638344e-08,2.2718897543877e-07
"72504",5970.4040887363,-1.80915115786654,0.349619857924108,5.74092666284254e-08,2.2718897543877e-07
"68099",676.329680098775,-0.970035709222997,0.182103725949845,5.74539438677608e-08,2.27258600654244e-07
"257633",556.472404211999,0.84688410893513,0.158045731287477,5.75320499588906e-08,2.27513106655613e-07
"240880",1123.43587620571,1.19681616845479,0.227273435838544,5.77354209754561e-08,2.28262738274166e-07
"16071",31.7083055562838,-3.08359215238612,0.615683612665609,5.80155701924732e-08,2.2931548906781e-07
"71901",136.183794179474,-1.10200208249092,0.208517330391919,5.80440280298915e-08,2.29373125348818e-07
"66259",1441.57795296941,1.37612744051932,0.262150737107934,5.81784126816901e-08,2.29849226010597e-07
"78926",3260.63158815447,0.970841879191053,0.182124473087612,5.85205939377989e-08,2.31129440376262e-07
"213068",19.7447912781979,3.15755470410543,0.626992611809182,5.85304196863299e-08,2.31129440376262e-07
"69717",183.970412384948,1.7665041534566,0.342436238231518,5.88507151895637e-08,2.32338744228203e-07
"100502669",40.8212524455834,-2.62808951987465,0.513862433243311,5.90158718347878e-08,2.32935138832149e-07
"20787",9354.50758963332,0.908368441390684,0.169859256488619,5.92373020271291e-08,2.33753306877165e-07
"78943",2799.28850882816,1.27471328884994,0.241939534706732,5.92608919876163e-08,2.33790583426085e-07
"327812",100.608496117861,-2.04260694374778,0.397186458908154,5.99934994884218e-08,2.36624325111814e-07
"117600",131.003159613698,-1.75561377133768,0.341044648681294,6.008274188345e-08,2.36919781329539e-07
"75029",132.84040077752,-1.5328133304423,0.294920662575769,6.01278629132802e-08,2.37041157633322e-07
"72309",2559.51783841642,1.77625494080025,0.344593982934653,6.13928654986465e-08,2.41970449855181e-07
"30794",2882.14730937308,-1.37920894418712,0.264197782275814,6.27054742662119e-08,2.47084979647314e-07
"13589",13160.2198915844,-0.771371710033166,0.142444413045952,6.28114615067642e-08,2.47443626955866e-07
"20306",137.879799339933,-2.18744784554677,0.433162092987628,6.30207904138175e-08,2.4820911735535e-07
"75420",826.422489644492,1.18902875775239,0.225202997133858,6.32076098953518e-08,2.48885610188224e-07
"105083",414.12143198633,-1.67703968168357,0.323984304218275,6.32439809238418e-08,2.48969517663993e-07
"27214",625.18329829457,-1.15820382931742,0.219561128212532,6.33686770215928e-08,2.49401007420697e-07
"237711",151.976629900509,-1.380260251639,0.264231897865408,6.35895374526499e-08,2.50210677003643e-07
"80294",3222.17268943767,-0.835756040946928,0.156966454407096,6.37866502555848e-08,2.50926541819328e-07
"100503950",16.5071129941658,4.99726538155287,0.956829904100041,6.45239915442432e-08,2.537667333396e-07
"107035",2881.0095350772,0.803401553699805,0.15050566931215,6.56597060482963e-08,2.58171965028149e-07
"231630",162.402513163062,1.568052081645,0.302527104901244,6.62211526813891e-08,2.60317634678564e-07
"14200",2310.69978750288,-1.72267975352967,0.334870050168212,6.63417779884663e-08,2.60729812208594e-07
"321022",6432.88752514458,-1.25942508781809,0.241465923433112,6.6563396861916e-08,2.61538614244704e-07
"623230",224.761442635617,1.15140789348355,0.218565343068569,6.67929450830742e-08,2.62378180186126e-07
"70375",37.6490246230452,-2.058990932828,0.404268311690774,6.71050699459889e-08,2.63541650322451e-07
"224813",80.9651879906254,-1.97017899253002,0.382020571452121,6.7593737972546e-08,2.65397740780567e-07
"233979",538.91544788879,0.889606074970629,0.16732677831941,6.76800908233665e-08,2.65673688271253e-07
"20509",501.994999784583,-1.38249329848053,0.265312647578131,6.77173578082244e-08,2.65756867181849e-07
"11490",3558.07560512619,0.745390050457458,0.139535730470937,6.80777667456875e-08,2.67107876645197e-07
"210146",8361.26391932528,1.46489424705254,0.281444673898375,6.81159457934956e-08,2.67194253432957e-07
"57750",470.885787745912,-0.894629995848499,0.168318268478014,6.83211798904698e-08,2.6793573038896e-07
"70025",1034.29803084354,-1.11545808669375,0.211359126837647,6.83873324238778e-08,2.68131547667623e-07
"53885",682.073933969148,-0.989296180864816,0.186247774527722,6.85519245997704e-08,2.68713140534552e-07
"320507",56.3814164807988,2.76926659502268,0.555128567247313,6.89999112107521e-08,2.70405057447542e-07
"67967",1820.39056709755,0.718514635605778,0.134434069175095,6.90811956297645e-08,2.70659436776489e-07
"269610",29.427063389902,-2.45651411809618,0.481162642788395,6.93772092179372e-08,2.71754802931873e-07
"320099",14.1524161452363,-3.92033761815269,0.779554938690059,6.97006772827172e-08,2.7295716547816e-07
"140474",4164.35602480803,4.30023338881868,0.88344928576325,6.99769950527401e-08,2.7397435533439e-07
"17364",14.5833851872596,4.86549832517418,0.955573162704699,7.07099253526274e-08,2.76778372265908e-07
"15460",8084.34011923063,-1.77950583333996,0.349563788043239,7.13201304235447e-08,2.79100794484184e-07
"67433",1232.92147770305,-0.869336002117181,0.163543063697041,7.1374987792612e-08,2.79249360523521e-07
"76219",28.8489383365438,-2.82944791552429,0.558373232920975,7.15715980803546e-08,2.79952322827322e-07
"270802",290.487316658046,1.15158491923067,0.219023397683069,7.16204771331382e-08,2.80077238469547e-07
"11489",274.896746546931,-4.26432875943473,0.878289156761042,7.16429866553838e-08,2.80098999388244e-07
"67134",3944.71582121253,-0.909057432055014,0.171804105069326,7.17107957651413e-08,2.8029781366701e-07
"30841",1402.13388921031,-0.771709742423089,0.144950419109396,7.24540069944186e-08,2.8313587130443e-07
"23921",537.654976723006,-1.80599548696684,0.352102687703503,7.2532424257557e-08,2.83375318595466e-07
"78004",61.7615557402792,2.52836222632007,0.503648643496681,7.25989259012074e-08,2.83568110857032e-07
"68318",332.736692733921,1.25099745783833,0.239286115834197,7.2658975740639e-08,2.83735617527229e-07
"142688",913.816147332815,0.834994402725213,0.157164244262629,7.31641820419236e-08,2.85640984684222e-07
"75745",98.3912220654848,-2.72298283965558,0.551890541438308,7.33546660642843e-08,2.86249440519976e-07
"75146",310.512109755805,-0.765717263308404,0.143757060482097,7.33449787600655e-08,2.86249440519976e-07
"100502774",15.6339276631889,-5.79185408464322,1.14891648851883,7.36908782184209e-08,2.87493560762449e-07
"50497",1451.44155214143,-0.790034851047887,0.148711522888957,7.39199013701005e-08,2.88319011242983e-07
"98682",4573.79873406822,1.01587186561669,0.192194716619174,7.48767903204941e-08,2.919823882986e-07
"27261",56.2769434683479,-1.51919366466041,0.292626837258655,7.49562875898676e-08,2.92223451382196e-07
"268595",12.8766536478714,-4.33096213650217,0.850977549303171,7.59717214007131e-08,2.96112368487099e-07
"100039805",15.216732287148,3.71410443588188,0.737111174096344,7.6463638062128e-08,2.97959438276043e-07
"235628",8.67236173870288,7.7915260131652,2.64741419180851,7.83158419722662e-08,3.05105083149083e-07
"19719",998.38929800486,-1.00126351494476,0.190558946861103,7.83345973703567e-08,3.05106242820923e-07
"100038416",41.8902119779093,1.72912153414232,0.337726076160819,7.85756300588141e-08,3.05972948144216e-07
"233987",203.135779833918,1.34819560153982,0.259769502542395,7.88115934325611e-08,3.06819509995345e-07
"67763",2701.42322613113,-0.694296076928845,0.130545089945288,7.90762720126269e-08,3.07777437336643e-07
"18633",805.596224467183,1.05744073954011,0.201129307946734,7.91016835092381e-08,3.07803867327614e-07
"436022",475.217184912449,1.10687745738946,0.210975482159715,7.95273794782693e-08,3.09387522423109e-07
"19766",6417.24285720857,-1.29894606030969,0.249796216821727,7.9878447264594e-08,3.1068017253735e-07
"68303",2224.69381354587,-0.894374309879613,0.169374136421426,7.99303026113231e-08,3.10808727867601e-07
"76626",3923.93247769039,0.700979644905528,0.131765154709018,8.08545095716296e-08,3.14328561434393e-07
"434401",350.648364500015,-0.997143544495123,0.189372810374895,8.09913069907055e-08,3.14786340126114e-07
"13384",31.0369293561843,-3.10184133522519,0.638517690548029,8.17575575903624e-08,3.17689804176937e-07
"14082",367.895766814869,1.12503230318759,0.214695216941689,8.26412697596936e-08,3.21048223061747e-07
"27883",360.860415174417,1.14177316119652,0.218552446410158,8.29172104398969e-08,3.22044522690671e-07
"11982",463.975548827334,-1.65192511649492,0.322986904244677,8.36657410058664e-08,3.24875428430108e-07
"116810",71.7068027864431,4.70238847618938,0.965309043438917,8.46656621513143e-08,3.28680928924665e-07
"14923",1559.74440409596,1.14293030082247,0.218617976174978,8.48731845698622e-08,3.29331864070381e-07
"381546",53.0767020839482,-1.75776011121038,0.346264335397145,8.48627696599027e-08,3.29331864070381e-07
"93897",1648.21268718138,1.46976209231909,0.285191209621047,8.50618023465735e-08,3.29986292604755e-07
"76829",14.1937920790468,-5.08973243501703,0.994175846954183,8.54530308642042e-08,3.31426231859525e-07
"72640",1839.54309650594,-1.16558668911714,0.223515045592988,8.5746167051485e-08,3.32485137546575e-07
"18616",1426.60580320353,-1.34252462050107,0.259054226433979,8.58509249131632e-08,3.3281327129798e-07
"20650",4732.65470218077,-1.19406048453253,0.230687334293792,8.59580718335265e-08,3.33150510529471e-07
"17220",1087.60476204702,-1.15510329737799,0.221321221847722,8.65455362147611e-08,3.35348737372246e-07
"12469",9665.34276493852,-0.59827297151345,0.112858882290004,8.68891052740023e-08,3.36601103862024e-07
"72692",3133.0999171253,-0.728512495538134,0.137582766264813,8.71563404237723e-08,3.37557241613157e-07
"328365",19609.0748106046,0.834981166066846,0.156978930434732,8.78331853507224e-08,3.40098981927253e-07
"193043",63.0026057209005,1.77976719904045,0.350314908659706,8.78816928801925e-08,3.40207115529176e-07
"320678",34.8742820604353,-2.30128859578126,0.460484125282261,8.84749661184672e-08,3.42423598674377e-07
"237504",529.179584660873,2.22997527628494,0.445100603683492,8.86781303575227e-08,3.43129563391819e-07
"629016",99.9893422546552,1.54158758665234,0.301034206852983,8.88074448226109e-08,3.4354951156512e-07
"208869",18.1530267746252,3.18825346725827,0.637747989147629,8.88886368346699e-08,3.4378314620428e-07
"67603",24388.0870591458,-1.04248439407942,0.199172281447209,8.91580674938184e-08,3.44744527642765e-07
"329065",38.2034895201137,-2.0920357550234,0.416626377325681,8.96446007017888e-08,3.46544726286382e-07
"13117",12.2577986201158,-8.33772194074324,2.90835049368346,9.05720210123385e-08,3.50048049411727e-07
"71876",68.1797466498197,-1.59168142523765,0.310691399458427,9.07725817276061e-08,3.50741181850708e-07
"320799",584.594516568442,-1.56074150601089,0.304069162813871,9.10655883706915e-08,3.5179111375731e-07
"107305",2763.51108281275,1.03781877866579,0.198304509573462,9.24129666693304e-08,3.56912696038325e-07
"230661",178.334541380512,-0.969665668985819,0.184572028295842,9.24882654338702e-08,3.57120071857481e-07
"66343",80.0144493450486,1.48839378484403,0.289957245831606,9.33424044122482e-08,3.60333943235512e-07
"17940",15.1151769443651,5.70738573057952,1.08123407099531,9.3686521600815e-08,3.61577913159344e-07
"66482",1867.30045490732,0.69570346298259,0.131575203704047,9.37384994680796e-08,3.61694070076413e-07
"320614",28.575779003913,-4.13742267752188,0.893275044365542,9.40154463914362e-08,3.62678023068948e-07
"209462",986.763288494246,-0.696541978184437,0.131874170930802,9.47429014482027e-08,3.65399010951655e-07
"52897",37.6905204792503,-1.93533597761934,0.384781377188913,9.48415314114038e-08,3.65694078430255e-07
"18432",11730.9318737155,-0.595276669090988,0.112305961351209,9.55822476155982e-08,3.68464214805466e-07
"68917",811.326935579803,0.811040087321823,0.154025130064907,9.88033202187011e-08,3.80792465193548e-07
"50720",17.7116765523974,-3.9138812344187,0.767792598255534,9.88872010159387e-08,3.81026907411065e-07
"19139",1735.80264757069,-1.03051516998408,0.197874784117124,9.98771149870941e-08,3.84751505648256e-07
"103743",1132.80283325988,-1.44661058248976,0.282222446146057,1.01038103709149e-07,3.89133237258209e-07
"14229",3208.4868872547,1.59318266722477,0.312460918293307,1.0114344189076e-07,3.89341969614938e-07
"11308",4847.48033411977,0.618131389842664,0.116823629162083,1.01162961856997e-07,3.89341969614938e-07
